"@timestamp","netflow.exporter.ip","network.transport","source.ip","source.port","destination.ip","destination.port","network.bytes","network.packets"
"2022-04-13 09:17:15.821Z","192.168.186.128",tcp,"192.168.186.93",57704,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.820Z","192.168.186.128",tcp,"192.168.186.93",57703,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.819Z","192.168.186.128",tcp,"192.168.186.93",57702,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.818Z","192.168.186.128",tcp,"192.168.186.93",57701,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.817Z","192.168.186.128",tcp,"192.168.186.93",57699,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.817Z","192.168.186.128",tcp,"192.168.186.93",57700,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.816Z","192.168.186.128",tcp,"192.168.186.93",57698,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.815Z","192.168.186.128",tcp,"192.168.186.93",57697,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.804Z","192.168.186.128",tcp,"192.168.186.93",57696,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.802Z","192.168.186.128",tcp,"192.168.186.93",57695,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.801Z","192.168.186.128",tcp,"192.168.186.93",57694,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.800Z","192.168.186.128",tcp,"192.168.186.93",57693,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.796Z","192.168.186.128",tcp,"192.168.186.93",57692,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.794Z","192.168.186.128",tcp,"192.168.186.93",57691,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.792Z","192.168.186.128",tcp,"192.168.186.93",57690,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.790Z","192.168.186.128",tcp,"192.168.186.93",57689,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.784Z","192.168.186.128",tcp,"192.168.186.93",57688,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.782Z","192.168.186.128",tcp,"192.168.186.93",57687,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.777Z","192.168.186.128",tcp,"192.168.186.93",57686,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.771Z","192.168.186.128",tcp,"192.168.186.93",57685,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.592Z","192.168.186.128",tcp,"192.168.186.93",57684,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.591Z","192.168.186.128",tcp,"192.168.186.93",57683,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.590Z","192.168.186.128",tcp,"192.168.186.93",57682,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.585Z","192.168.186.128",tcp,"192.168.186.93",57681,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.584Z","192.168.186.128",tcp,"192.168.186.93",57680,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.580Z","192.168.186.128",tcp,"192.168.186.93",57679,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.576Z","192.168.186.128",tcp,"192.168.186.93",57678,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.575Z","192.168.186.128",tcp,"192.168.186.93",57677,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.575Z","192.168.186.128",tcp,"192.168.186.93",57676,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.574Z","192.168.186.128",tcp,"192.168.186.93",57675,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.573Z","192.168.186.128",tcp,"192.168.186.93",57673,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.573Z","192.168.186.128",tcp,"192.168.186.93",57674,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.572Z","192.168.186.128",tcp,"192.168.186.93",57672,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.565Z","192.168.186.128",tcp,"192.168.186.93",57671,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.563Z","192.168.186.128",tcp,"192.168.186.93",57670,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.562Z","192.168.186.128",tcp,"192.168.186.93",57669,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.561Z","192.168.186.128",tcp,"192.168.186.93",57668,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.560Z","192.168.186.128",tcp,"192.168.186.93",57667,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.559Z","192.168.186.128",tcp,"192.168.186.93",57666,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.554Z","192.168.186.128",tcp,"192.168.186.93",57665,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.553Z","192.168.186.128",tcp,"192.168.186.93",57664,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.552Z","192.168.186.128",tcp,"192.168.186.93",57663,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.550Z","192.168.186.128",tcp,"192.168.186.93",57662,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.549Z","192.168.186.128",tcp,"192.168.186.93",57660,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.549Z","192.168.186.128",tcp,"192.168.186.93",57661,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.547Z","192.168.186.128",tcp,"192.168.186.93",57659,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.546Z","192.168.186.128",tcp,"192.168.186.93",57658,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.545Z","192.168.186.128",tcp,"192.168.186.93",57657,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.544Z","192.168.186.128",tcp,"192.168.186.93",57656,"192.168.186.129",80,40,1
"2022-04-13 09:17:15.542Z","192.168.186.128",tcp,"192.168.186.93",57655,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.610Z","192.168.186.128",tcp,"192.168.186.93",57567,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.609Z","192.168.186.128",tcp,"192.168.186.93",57566,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.608Z","192.168.186.128",tcp,"192.168.186.93",57565,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.608Z","192.168.186.128",tcp,"192.168.186.93",57564,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.606Z","192.168.186.128",tcp,"192.168.186.93",57563,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.605Z","192.168.186.128",tcp,"192.168.186.93",57561,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.605Z","192.168.186.128",tcp,"192.168.186.93",57562,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.604Z","192.168.186.128",tcp,"192.168.186.93",57560,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.603Z","192.168.186.128",tcp,"192.168.186.93",57559,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.602Z","192.168.186.128",tcp,"192.168.186.93",57558,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.601Z","192.168.186.128",tcp,"192.168.186.93",57557,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.599Z","192.168.186.128",tcp,"192.168.186.93",57555,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.599Z","192.168.186.128",tcp,"192.168.186.93",57556,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.598Z","192.168.186.128",tcp,"192.168.186.93",57554,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.597Z","192.168.186.128",tcp,"192.168.186.93",57553,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.596Z","192.168.186.128",tcp,"192.168.186.93",57552,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.595Z","192.168.186.128",tcp,"192.168.186.93",57550,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.595Z","192.168.186.128",tcp,"192.168.186.93",57551,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.594Z","192.168.186.128",tcp,"192.168.186.93",57549,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.593Z","192.168.186.128",tcp,"192.168.186.93",57548,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.592Z","192.168.186.128",tcp,"192.168.186.93",57547,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.591Z","192.168.186.128",tcp,"192.168.186.93",57546,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.588Z","192.168.186.128",tcp,"192.168.186.93",57545,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.586Z","192.168.186.128",tcp,"192.168.186.93",57544,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.584Z","192.168.186.128",tcp,"192.168.186.93",57543,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.584Z","192.168.186.128",tcp,"192.168.186.93",57542,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.583Z","192.168.186.128",tcp,"192.168.186.93",57541,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.581Z","192.168.186.128",tcp,"192.168.186.93",57540,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.580Z","192.168.186.128",tcp,"192.168.186.93",57539,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.578Z","192.168.186.128",tcp,"192.168.186.93",57538,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.578Z","192.168.186.128",tcp,"192.168.186.93",57537,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.577Z","192.168.186.128",tcp,"192.168.186.93",57536,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.575Z","192.168.186.128",tcp,"192.168.186.93",57534,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.575Z","192.168.186.128",tcp,"192.168.186.93",57535,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.574Z","192.168.186.128",tcp,"192.168.186.93",57533,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.573Z","192.168.186.128",tcp,"192.168.186.93",57532,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.572Z","192.168.186.128",tcp,"192.168.186.93",57531,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.571Z","192.168.186.128",tcp,"192.168.186.93",57529,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.571Z","192.168.186.128",tcp,"192.168.186.93",57530,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.569Z","192.168.186.128",tcp,"192.168.186.93",57528,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.568Z","192.168.186.128",tcp,"192.168.186.93",57527,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.567Z","192.168.186.128",tcp,"192.168.186.93",57526,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.566Z","192.168.186.128",tcp,"192.168.186.93",57525,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.565Z","192.168.186.128",tcp,"192.168.186.93",57523,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.565Z","192.168.186.128",tcp,"192.168.186.93",57524,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.563Z","192.168.186.128",tcp,"192.168.186.93",57521,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.563Z","192.168.186.128",tcp,"192.168.186.93",57522,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.562Z","192.168.186.128",tcp,"192.168.186.93",57519,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.562Z","192.168.186.128",tcp,"192.168.186.93",57520,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.560Z","192.168.186.128",tcp,"192.168.186.93",57518,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.560Z","192.168.186.128",tcp,"192.168.186.93",57517,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.559Z","192.168.186.128",tcp,"192.168.186.93",57516,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.558Z","192.168.186.128",tcp,"192.168.186.93",57515,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.557Z","192.168.186.128",tcp,"192.168.186.93",57514,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.556Z","192.168.186.128",tcp,"192.168.186.93",57513,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.555Z","192.168.186.128",tcp,"192.168.186.93",57511,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.555Z","192.168.186.128",tcp,"192.168.186.93",57512,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.554Z","192.168.186.128",tcp,"192.168.186.93",57510,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.553Z","192.168.186.128",tcp,"192.168.186.93",57509,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.553Z","192.168.186.128",tcp,"192.168.186.93",57508,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.552Z","192.168.186.128",tcp,"192.168.186.93",57507,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.552Z","192.168.186.128",tcp,"192.168.186.93",57506,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.551Z","192.168.186.128",tcp,"192.168.186.93",57505,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.550Z","192.168.186.128",tcp,"192.168.186.93",57504,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.549Z","192.168.186.128",tcp,"192.168.186.93",57503,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.549Z","192.168.186.128",tcp,"192.168.186.93",57502,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.547Z","192.168.186.128",tcp,"192.168.186.93",57501,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.543Z","192.168.186.128",tcp,"192.168.186.93",57500,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.543Z","192.168.186.128",tcp,"192.168.186.93",57499,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.541Z","192.168.186.128",tcp,"192.168.186.93",57498,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.540Z","192.168.186.128",tcp,"192.168.186.93",57496,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.540Z","192.168.186.128",tcp,"192.168.186.93",57497,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.539Z","192.168.186.128",tcp,"192.168.186.93",57495,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.538Z","192.168.186.128",tcp,"192.168.186.93",57494,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.538Z","192.168.186.128",tcp,"192.168.186.93",57493,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.537Z","192.168.186.128",tcp,"192.168.186.93",57492,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.536Z","192.168.186.128",tcp,"192.168.186.93",57491,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.535Z","192.168.186.128",tcp,"192.168.186.93",57490,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.535Z","192.168.186.128",tcp,"192.168.186.93",57489,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.534Z","192.168.186.128",tcp,"192.168.186.93",57488,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.533Z","192.168.186.128",tcp,"192.168.186.93",57487,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.531Z","192.168.186.128",tcp,"192.168.186.93",57486,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.529Z","192.168.186.128",tcp,"192.168.186.93",57484,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.529Z","192.168.186.128",tcp,"192.168.186.93",57485,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.528Z","192.168.186.128",tcp,"192.168.186.93",57483,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.527Z","192.168.186.128",tcp,"192.168.186.93",57481,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.527Z","192.168.186.128",tcp,"192.168.186.93",57482,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.526Z","192.168.186.128",tcp,"192.168.186.93",57480,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.525Z","192.168.186.128",tcp,"192.168.186.93",57479,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.524Z","192.168.186.128",tcp,"192.168.186.93",57478,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.523Z","192.168.186.128",tcp,"192.168.186.93",57476,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.523Z","192.168.186.128",tcp,"192.168.186.93",57477,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.522Z","192.168.186.128",tcp,"192.168.186.93",57474,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.522Z","192.168.186.128",tcp,"192.168.186.93",57475,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.521Z","192.168.186.128",tcp,"192.168.186.93",57473,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.520Z","192.168.186.128",tcp,"192.168.186.93",57472,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.519Z","192.168.186.128",tcp,"192.168.186.93",57471,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.518Z","192.168.186.128",tcp,"192.168.186.93",57470,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.517Z","192.168.186.128",tcp,"192.168.186.93",57469,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.517Z","192.168.186.128",tcp,"192.168.186.93",57468,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.504Z","192.168.186.128",tcp,"192.168.186.93",57453,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.501Z","192.168.186.128",tcp,"192.168.186.93",57452,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.501Z","192.168.186.128",tcp,"192.168.186.93",57451,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.499Z","192.168.186.128",tcp,"192.168.186.93",57449,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.499Z","192.168.186.128",tcp,"192.168.186.93",57450,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.498Z","192.168.186.128",tcp,"192.168.186.93",57448,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.497Z","192.168.186.128",tcp,"192.168.186.93",57447,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.496Z","192.168.186.128",tcp,"192.168.186.93",57446,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.495Z","192.168.186.128",tcp,"192.168.186.93",57445,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.495Z","192.168.186.128",tcp,"192.168.186.93",57444,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.494Z","192.168.186.128",tcp,"192.168.186.93",57443,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.493Z","192.168.186.128",tcp,"192.168.186.93",57442,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.492Z","192.168.186.128",tcp,"192.168.186.93",57441,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.491Z","192.168.186.128",tcp,"192.168.186.93",57440,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.490Z","192.168.186.128",tcp,"192.168.186.93",57439,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.490Z","192.168.186.128",tcp,"192.168.186.93",57438,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.487Z","192.168.186.128",tcp,"192.168.186.93",57436,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.487Z","192.168.186.128",tcp,"192.168.186.93",57435,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.487Z","192.168.186.128",tcp,"192.168.186.93",57437,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.485Z","192.168.186.128",tcp,"192.168.186.93",57434,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.484Z","192.168.186.128",tcp,"192.168.186.93",57432,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.484Z","192.168.186.128",tcp,"192.168.186.93",57433,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.482Z","192.168.186.128",tcp,"192.168.186.93",57431,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.481Z","192.168.186.128",tcp,"192.168.186.93",57430,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.480Z","192.168.186.128",tcp,"192.168.186.93",57429,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.479Z","192.168.186.128",tcp,"192.168.186.93",57428,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.478Z","192.168.186.128",tcp,"192.168.186.93",57427,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.476Z","192.168.186.128",tcp,"192.168.186.93",57426,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.474Z","192.168.186.128",tcp,"192.168.186.93",57425,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.473Z","192.168.186.128",tcp,"192.168.186.93",57423,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.473Z","192.168.186.128",tcp,"192.168.186.93",57424,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.471Z","192.168.186.128",tcp,"192.168.186.93",57422,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.470Z","192.168.186.128",tcp,"192.168.186.93",57421,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.470Z","192.168.186.128",tcp,"192.168.186.93",57420,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.469Z","192.168.186.128",tcp,"192.168.186.93",57419,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.468Z","192.168.186.128",tcp,"192.168.186.93",57418,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.467Z","192.168.186.128",tcp,"192.168.186.93",57417,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.465Z","192.168.186.128",tcp,"192.168.186.93",57416,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.463Z","192.168.186.128",tcp,"192.168.186.93",57415,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.461Z","192.168.186.128",tcp,"192.168.186.93",57413,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.461Z","192.168.186.128",tcp,"192.168.186.93",57414,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.459Z","192.168.186.128",tcp,"192.168.186.93",57411,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.459Z","192.168.186.128",tcp,"192.168.186.93",57412,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.458Z","192.168.186.128",tcp,"192.168.186.93",57410,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.456Z","192.168.186.128",tcp,"192.168.186.93",57409,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.454Z","192.168.186.128",tcp,"192.168.186.93",57408,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.453Z","192.168.186.128",tcp,"192.168.186.93",57407,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.452Z","192.168.186.128",tcp,"192.168.186.93",57406,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.452Z","192.168.186.128",tcp,"192.168.186.93",57405,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.451Z","192.168.186.128",tcp,"192.168.186.93",57404,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.450Z","192.168.186.128",tcp,"192.168.186.93",57403,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.449Z","192.168.186.128",tcp,"192.168.186.93",57402,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.447Z","192.168.186.128",tcp,"192.168.186.93",57401,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.447Z","192.168.186.128",tcp,"192.168.186.93",57400,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.443Z","192.168.186.128",tcp,"192.168.186.93",57399,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.443Z","192.168.186.128",tcp,"192.168.186.93",57398,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.441Z","192.168.186.128",tcp,"192.168.186.93",57397,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.440Z","192.168.186.128",tcp,"192.168.186.93",57396,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.439Z","192.168.186.128",tcp,"192.168.186.93",57395,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.438Z","192.168.186.128",tcp,"192.168.186.93",57394,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.437Z","192.168.186.128",tcp,"192.168.186.93",57393,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.436Z","192.168.186.128",tcp,"192.168.186.93",57392,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.435Z","192.168.186.128",tcp,"192.168.186.93",57391,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.434Z","192.168.186.128",tcp,"192.168.186.93",57390,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.433Z","192.168.186.128",tcp,"192.168.186.93",57389,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.432Z","192.168.186.128",tcp,"192.168.186.93",57388,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.430Z","192.168.186.128",tcp,"192.168.186.93",57387,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.429Z","192.168.186.128",tcp,"192.168.186.93",57386,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.428Z","192.168.186.128",tcp,"192.168.186.93",57385,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.427Z","192.168.186.128",tcp,"192.168.186.93",57383,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.427Z","192.168.186.128",tcp,"192.168.186.93",57384,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.425Z","192.168.186.128",tcp,"192.168.186.93",57382,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.424Z","192.168.186.128",tcp,"192.168.186.93",57381,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.422Z","192.168.186.128",tcp,"192.168.186.93",57380,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.421Z","192.168.186.128",tcp,"192.168.186.93",57379,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.419Z","192.168.186.128",tcp,"192.168.186.93",57378,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.418Z","192.168.186.128",tcp,"192.168.186.93",57377,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.417Z","192.168.186.128",tcp,"192.168.186.93",57376,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.416Z","192.168.186.128",tcp,"192.168.186.93",57375,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.415Z","192.168.186.128",tcp,"192.168.186.93",57374,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.414Z","192.168.186.128",tcp,"192.168.186.93",57373,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.413Z","192.168.186.128",tcp,"192.168.186.93",57372,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.403Z","192.168.186.128",tcp,"192.168.186.93",57371,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.401Z","192.168.186.128",tcp,"192.168.186.93",57370,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.396Z","192.168.186.128",tcp,"192.168.186.93",57369,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.394Z","192.168.186.128",tcp,"192.168.186.93",57368,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.393Z","192.168.186.128",tcp,"192.168.186.93",57366,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.393Z","192.168.186.128",tcp,"192.168.186.93",57367,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.387Z","192.168.186.128",tcp,"192.168.186.93",57365,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.386Z","192.168.186.128",tcp,"192.168.186.93",57364,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.385Z","192.168.186.128",tcp,"192.168.186.93",57363,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.383Z","192.168.186.128",tcp,"192.168.186.93",57362,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.376Z","192.168.186.128",tcp,"192.168.186.93",57361,"192.168.186.129",80,40,1
"2022-04-13 09:17:14.375Z","192.168.186.128",tcp,"192.168.186.93",57360,"192.168.186.129",80,40,1
